language,dataset,split,ipa_char,count
fr,gsd,train,ك,1
fr,gsd,train,安,1
fr,gsd,train,中,1
fr,gsd,train,藩,1
fr,gsd,train,^,1
fr,gsd,train,长,1
fr,gsd,train,征,1
fr,gsd,train,四,1
fr,gsd,train,号,1
fr,gsd,train,乙,1
fr,gsd,train,火,1
fr,gsd,train,箭,1
fr,gsd,train,ɴ,1
fr,gsd,train,▶,1
fr,gsd,train,ň,1
fr,gsd,train,ا,1
fr,gsd,train,ل,1
fr,gsd,train,ḏ,1
fr,gsd,train,ẓ,1
fr,gsd,train,ạ,1
fr,gsd,train,ĭ,1
fr,gsd,train,ß,1
fr,gsd,train,ъ,1
fr,gsd,train,ą,1
fr,gsd,train,ж,1
fr,gsd,train,@,1
fr,gsd,train,ś,1
fr,gsd,train,̧,1
fr,gsd,train,ε,1
fr,gsd,train,–,1
fr,parisstories,dev,ɛ,3781
fr,parisstories,dev,s,2321
fr,parisstories,dev,t,2055
fr,parisstories,dev,a,1958
fr,parisstories,dev,ʀ,1497
fr,parisstories,dev,",",1270
fr,parisstories,dev,l,1205
fr,parisstories,dev,k,1190
fr,parisstories,dev,i,1027
fr,parisstories,dev,ə,1019
fr,parisstories,dev,n,974
fr,parisstories,dev,̃,948
fr,parisstories,dev,y,929
fr,parisstories,dev,d,927
fr,parisstories,dev,ɔ,918
fr,parisstories,dev,p,893
fr,parisstories,dev,m,786
fr,parisstories,dev,ɑ,625
fr,parisstories,dev,.,573
fr,parisstories,dev,',556
fr,parisstories,dev,e,540
fr,parisstories,dev,v,492
fr,parisstories,dev,ʒ,481
fr,parisstories,dev,u,428
fr,parisstories,dev,f,363
fr,parisstories,dev,w,310
fr,parisstories,dev,b,279
fr,parisstories,dev,j,267
fr,parisstories,dev,z,164
fr,parisstories,dev,ɥ,151
fr,parisstories,dev,o,144
fr,parisstories,dev,œ,131
fr,parisstories,dev,ʃ,120
fr,parisstories,dev,ɡ,108
fr,parisstories,dev,?,59
fr,parisstories,dev,-,51
fr,parisstories,dev,̀,49
fr,parisstories,dev,!,34
fr,parisstories,dev,ts,27
fr,parisstories,dev,~,27
fr,parisstories,dev,ɲ,25
fr,parisstories,dev,…,23
fr,parisstories,dev,̂,13
fr,parisstories,dev,ù,11
fr,parisstories,dev,2,4
fr,parisstories,dev,1,3
fr,parisstories,dev,ø,2
fr,parisstories,dev,pf,1
fr,parisstories,dev,0,1
fr,parisstories,test,ɛ,3487
fr,parisstories,test,s,2365
fr,parisstories,test,t,2008
fr,parisstories,test,a,1867
fr,parisstories,test,",",1485
fr,parisstories,test,ʀ,1382
fr,parisstories,test,k,1132
fr,parisstories,test,l,1114
fr,parisstories,test,i,1095
fr,parisstories,test,n,1088
fr,parisstories,test,ɔ,989
fr,parisstories,test,ə,985
fr,parisstories,test,̃,972
fr,parisstories,test,y,916
fr,parisstories,test,p,900
fr,parisstories,test,d,784
fr,parisstories,test,m,774
fr,parisstories,test,ɑ,666
fr,parisstories,test,.,617
fr,parisstories,test,e,540
fr,parisstories,test,',493
fr,parisstories,test,v,479
fr,parisstories,test,ʒ,442
fr,parisstories,test,u,396
fr,parisstories,test,f,317
fr,parisstories,test,j,296
fr,parisstories,test,w,281
fr,parisstories,test,b,280
fr,parisstories,test,z,174
fr,parisstories,test,ɥ,127
fr,parisstories,test,o,116
fr,parisstories,test,œ,107
fr,parisstories,test,ʃ,99
fr,parisstories,test,ɡ,93
fr,parisstories,test,-,54
fr,parisstories,test,̀,41
fr,parisstories,test,ts,39
fr,parisstories,test,?,32
fr,parisstories,test,ɲ,27
fr,parisstories,test,̂,26
fr,parisstories,test,~,25
fr,parisstories,test,…,24
fr,parisstories,test,ù,16
fr,parisstories,test,!,11
fr,parisstories,test,[,8
fr,parisstories,test,],8
fr,parisstories,test,pf,4
fr,parisstories,test,ø,2
fr,parisstories,test,1,2
fr,parisstories,test,(,1
fr,parisstories,test,),1
fr,parisstories,test,5,1
fr,parisstories,test,0,1
fr,parisstories,test,;,1
fr,parisstories,test,2,1
fr,parisstories,train,ɛ,7975
fr,parisstories,train,s,5016
fr,parisstories,train,t,4677
fr,parisstories,train,a,4135
fr,parisstories,train,ʀ,3540
fr,parisstories,train,k,2745
fr,parisstories,train,",",2740
fr,parisstories,train,l,2590
fr,parisstories,train,i,2370
fr,parisstories,train,̃,2282
fr,parisstories,train,ə,2217
fr,parisstories,train,y,2204
fr,parisstories,train,d,2175
fr,parisstories,train,n,2158
fr,parisstories,train,ɔ,2051
fr,parisstories,train,p,1916
fr,parisstories,train,m,1632
fr,parisstories,train,ɑ,1486
fr,parisstories,train,e,1284
fr,parisstories,train,',1222
fr,parisstories,train,v,1200
fr,parisstories,train,.,1199
fr,parisstories,train,u,997
fr,parisstories,train,ʒ,973
fr,parisstories,train,f,697
fr,parisstories,train,j,671
fr,parisstories,train,b,556
fr,parisstories,train,w,551
fr,parisstories,train,z,396
fr,parisstories,train,o,359
fr,parisstories,train,œ,303
fr,parisstories,train,ɡ,246
fr,parisstories,train,ɥ,243
fr,parisstories,train,ʃ,214
fr,parisstories,train,-,137
fr,parisstories,train,̀,81
fr,parisstories,train,ts,70
fr,parisstories,train,?,54
fr,parisstories,train,ù,50
fr,parisstories,train,ɲ,41
fr,parisstories,train,!,39
fr,parisstories,train,~,35
fr,parisstories,train,̂,35
fr,parisstories,train,…,21
fr,parisstories,train,ø,11
fr,parisstories,train,:,7
fr,parisstories,train,tʃ,4
fr,parisstories,train,"""",4
fr,parisstories,train,pf,3
fr,parisstories,train,2,3
fr,parisstories,train,1,1
fr,parisstories,train,dʒ,1
fr,parisstories,train,3,1
fr,partut,dev,ɛ,741
fr,partut,dev,s,730
fr,partut,dev,ʀ,501
fr,partut,dev,t,441
fr,partut,dev,a,377
fr,partut,dev,ɔ,355
fr,partut,dev,l,353
fr,partut,dev,̃,332
fr,partut,dev,i,312
fr,partut,dev,d,297
fr,partut,dev,n,237
fr,partut,dev,ə,236
fr,partut,dev,k,235
fr,partut,dev,p,231
fr,partut,dev,m,192
fr,partut,dev,ɑ,191
fr,partut,dev,e,189
fr,partut,dev,y,164
fr,partut,dev,j,153
fr,partut,dev,.,104
fr,partut,dev,v,97
fr,partut,dev,u,96
fr,partut,dev,z,94
fr,partut,dev,',87
fr,partut,dev,b,76
fr,partut,dev,",",74
fr,partut,dev,f,71
fr,partut,dev,ʒ,54
fr,partut,dev,ɡ,45
fr,partut,dev,œ,41
fr,partut,dev,o,37
fr,partut,dev,ʃ,35
fr,partut,dev,w,32
fr,partut,dev,ɥ,22
fr,partut,dev,ɲ,21
fr,partut,dev,0,17
fr,partut,dev,ts,16
fr,partut,dev,-,9
fr,partut,dev,1,8
fr,partut,dev,),6
fr,partut,dev,2,5
fr,partut,dev,̀,5
fr,partut,dev,9,5
fr,partut,dev,(,3
fr,partut,dev,:,3
fr,partut,dev,3,3
fr,partut,dev,̂,3
fr,partut,dev,«,2
fr,partut,dev,»,2
fr,partut,dev,4,2
fr,partut,dev,6,2
fr,partut,dev,?,2
fr,partut,dev,5,2
fr,partut,dev,7,1
fr,partut,dev,ø,1
fr,partut,dev,/,1
fr,partut,dev,%,1
fr,partut,dev,8,1
fr,partut,dev,;,1
fr,partut,test,ɛ,1059
fr,partut,test,s,1012
fr,partut,test,ʀ,722
fr,partut,test,t,714
fr,partut,test,a,639
fr,partut,test,ɔ,546
fr,partut,test,̃,530
fr,partut,test,l,508
fr,partut,test,d,489
fr,partut,test,i,409
fr,partut,test,k,371
fr,partut,test,e,346
fr,partut,test,n,344
fr,partut,test,p,343
fr,partut,test,ə,340
fr,partut,test,ɑ,318
fr,partut,test,m,271
fr,partut,test,j,267
fr,partut,test,y,206
fr,partut,test,z,131
fr,partut,test,',120
fr,partut,test,v,114
fr,partut,test,.,111
fr,partut,test,u,103
fr,partut,test,f,83
fr,partut,test,ʒ,81
fr,partut,test,ɡ,81
fr,partut,test,",",79
fr,partut,test,b,77
fr,partut,test,o,71
fr,partut,test,œ,66
fr,partut,test,w,43
fr,partut,test,ɥ,37
fr,partut,test,ts,28
fr,partut,test,0,23
fr,partut,test,2,19
fr,partut,test,ʃ,19
fr,partut,test,1,15
fr,partut,test,̀,14
fr,partut,test,-,10
fr,partut,test,3,7
fr,partut,test,6,5
fr,partut,test,dʒ,5
fr,partut,test,̂,5
fr,partut,test,ɲ,4
fr,partut,test,ù,3
fr,partut,test,8,3
fr,partut,test,9,3
fr,partut,test,;,2
fr,partut,test,(,2
fr,partut,test,4,2
fr,partut,test,),2
fr,partut,test,7,2
fr,partut,test,:,1
fr,partut,test,?,1
fr,partut,test,5,1
fr,partut,train,ɛ,10019
fr,partut,train,s,9007
fr,partut,train,ʀ,7149
fr,partut,train,t,6217
fr,partut,train,a,5531
fr,partut,train,ɔ,5097
fr,partut,train,l,4689
fr,partut,train,̃,4584
fr,partut,train,d,4323
fr,partut,train,i,4190
fr,partut,train,k,3853
fr,partut,train,n,3458
fr,partut,train,p,3197
fr,partut,train,ə,3172
fr,partut,train,e,2733
fr,partut,train,ɑ,2716
fr,partut,train,m,2292
fr,partut,train,j,2083
fr,partut,train,y,2031
fr,partut,train,v,1386
fr,partut,train,',1254
fr,partut,train,z,1163
fr,partut,train,u,1122
fr,partut,train,",",1019
fr,partut,train,f,943
fr,partut,train,b,802
fr,partut,train,.,775
fr,partut,train,ʒ,765
fr,partut,train,o,652
fr,partut,train,œ,606
fr,partut,train,ɡ,597
fr,partut,train,w,434
fr,partut,train,ts,326
fr,partut,train,ɥ,284
fr,partut,train,ʃ,258
fr,partut,train,0,176
fr,partut,train,2,138
fr,partut,train,-,136
fr,partut,train,1,128
fr,partut,train,),98
fr,partut,train,(,91
fr,partut,train,9,86
fr,partut,train,̀,64
fr,partut,train,ɲ,63
fr,partut,train,/,63
fr,partut,train,5,58
fr,partut,train,3,53
fr,partut,train,4,42
fr,partut,train,6,38
fr,partut,train,;,36
fr,partut,train,̂,33
fr,partut,train,7,31
fr,partut,train,8,29
fr,partut,train,"""",27
fr,partut,train,?,24
fr,partut,train,:,21
fr,partut,train,ù,15
fr,partut,train,«,12
fr,partut,train,»,12
fr,partut,train,­,10
fr,partut,train,%,9
fr,partut,train,dʒ,8
fr,partut,train,[,5
fr,partut,train,],5
fr,partut,train,ø,4
fr,partut,train,—,4
fr,partut,train,â,3
fr,partut,train,º,2
fr,partut,train,é,2
fr,partut,train,ä,1
fr,partut,train,bv,1
fr,pud,test,ɛ,10191
fr,pud,test,s,8248
fr,pud,test,ʀ,6847
fr,pud,test,t,6218
fr,pud,test,a,6001
fr,pud,test,l,5306
fr,pud,test,̃,4461
fr,pud,test,d,4289
fr,pud,test,i,4147
fr,pud,test,ɔ,3996
fr,pud,test,k,3501
fr,pud,test,n,3437
fr,pud,test,ə,3389
fr,pud,test,e,2982
fr,pud,test,p,2822
fr,pud,test,ɑ,2759
fr,pud,test,y,2175
fr,pud,test,m,2163
fr,pud,test,j,1850
fr,pud,test,v,1383
fr,pud,test,",",1188
fr,pud,test,.,1028
fr,pud,test,f,961
fr,pud,test,b,908
fr,pud,test,u,868
fr,pud,test,z,861
fr,pud,test,',769
fr,pud,test,ʒ,765
fr,pud,test,ɡ,639
fr,pud,test,o,629
fr,pud,test,œ,567
fr,pud,test,w,535
fr,pud,test,’,362
fr,pud,test,ʃ,352
fr,pud,test,ɥ,351
fr,pud,test,1,239
fr,pud,test,0,236
fr,pud,test,ts,215
fr,pud,test,-,202
fr,pud,test,̀,128
fr,pud,test,2,116
fr,pud,test,9,114
fr,pud,test,«,106
fr,pud,test,»,106
fr,pud,test,ɲ,106
fr,pud,test,3,72
fr,pud,test,5,67
fr,pud,test,6,53
fr,pud,test,7,48
fr,pud,test,(,48
fr,pud,test,),48
fr,pud,test,8,48
fr,pud,test,4,46
fr,pud,test,;,36
fr,pud,test,ù,27
fr,pud,test,̂,23
fr,pud,test,:,22
fr,pud,test,%,21
fr,pud,test,?,13
fr,pud,test,tʃ,10
fr,pud,test,£,10
fr,pud,test,â,6
fr,pud,test,́,6
fr,pud,test,dʒ,5
fr,pud,test,!,5
fr,pud,test,é,5
fr,pud,test,°,4
fr,pud,test,ÿ,4
fr,pud,test,ø,3
fr,pud,test,‘,2
fr,pud,test,ä,2
fr,pud,test,…,1
fr,pud,test,/,1
fr,pud,test,ț,1
fr,pud,test,̄,1
fr,pud,test,bv,1
fr,pud,test,̈,1
fr,rhapsodie,dev,ɛ,4318
fr,rhapsodie,dev,s,3483
fr,rhapsodie,dev,a,2520
fr,rhapsodie,dev,t,2446
fr,rhapsodie,dev,ʀ,2320
fr,rhapsodie,dev,l,1721
fr,rhapsodie,dev,",",1639
fr,rhapsodie,dev,k,1593
fr,rhapsodie,dev,i,1532
fr,rhapsodie,dev,̃,1527
fr,rhapsodie,dev,ə,1319
fr,rhapsodie,dev,n,1296
fr,rhapsodie,dev,d,1276
fr,rhapsodie,dev,ɔ,1269
fr,rhapsodie,dev,p,1138
fr,rhapsodie,dev,m,1009
fr,rhapsodie,dev,y,996
fr,rhapsodie,dev,ɑ,960
fr,rhapsodie,dev,.,926
fr,rhapsodie,dev,e,807
fr,rhapsodie,dev,v,764
fr,rhapsodie,dev,',650
fr,rhapsodie,dev,u,543
fr,rhapsodie,dev,ʒ,514
fr,rhapsodie,dev,j,482
fr,rhapsodie,dev,f,409
fr,rhapsodie,dev,w,386
fr,rhapsodie,dev,z,349
fr,rhapsodie,dev,b,335
fr,rhapsodie,dev,o,266
fr,rhapsodie,dev,œ,197
fr,rhapsodie,dev,ɡ,173
fr,rhapsodie,dev,ɥ,152
fr,rhapsodie,dev,-,123
fr,rhapsodie,dev,ʃ,113
fr,rhapsodie,dev,…,83
fr,rhapsodie,dev,ts,70
fr,rhapsodie,dev,?,69
fr,rhapsodie,dev,̀,62
fr,rhapsodie,dev,~,62
fr,rhapsodie,dev,ɲ,36
fr,rhapsodie,dev,̂,28
fr,rhapsodie,dev,ù,20
fr,rhapsodie,dev,ø,3
fr,rhapsodie,dev,tʃ,2
fr,rhapsodie,dev,pf,2
fr,rhapsodie,dev,bv,1
fr,rhapsodie,dev,́,1
fr,rhapsodie,test,ɛ,4575
fr,rhapsodie,test,s,3498
fr,rhapsodie,test,t,2474
fr,rhapsodie,test,a,2426
fr,rhapsodie,test,ʀ,2305
fr,rhapsodie,test,l,1833
fr,rhapsodie,test,i,1773
fr,rhapsodie,test,k,1593
fr,rhapsodie,test,d,1414
fr,rhapsodie,test,n,1396
fr,rhapsodie,test,̃,1381
fr,rhapsodie,test,ɔ,1358
fr,rhapsodie,test,ə,1335
fr,rhapsodie,test,",",1266
fr,rhapsodie,test,p,1031
fr,rhapsodie,test,y,950
fr,rhapsodie,test,m,928
fr,rhapsodie,test,ɑ,876
fr,rhapsodie,test,v,808
fr,rhapsodie,test,e,806
fr,rhapsodie,test,.,725
fr,rhapsodie,test,',710
fr,rhapsodie,test,u,624
fr,rhapsodie,test,j,612
fr,rhapsodie,test,ʒ,528
fr,rhapsodie,test,f,378
fr,rhapsodie,test,z,366
fr,rhapsodie,test,b,361
fr,rhapsodie,test,w,292
fr,rhapsodie,test,o,282
fr,rhapsodie,test,œ,231
fr,rhapsodie,test,ɡ,200
fr,rhapsodie,test,ɥ,180
fr,rhapsodie,test,ʃ,156
fr,rhapsodie,test,-,150
fr,rhapsodie,test,?,61
fr,rhapsodie,test,…,55
fr,rhapsodie,test,̀,48
fr,rhapsodie,test,~,46
fr,rhapsodie,test,ɲ,39
fr,rhapsodie,test,ts,36
fr,rhapsodie,test,̂,20
fr,rhapsodie,test,ù,10
fr,rhapsodie,test,1,4
fr,rhapsodie,test,ø,2
fr,rhapsodie,test,â,1
fr,rhapsodie,train,ɛ,6600
fr,rhapsodie,train,s,5092
fr,rhapsodie,train,t,3763
fr,rhapsodie,train,a,3729
fr,rhapsodie,train,ʀ,3694
fr,rhapsodie,train,l,2766
fr,rhapsodie,train,",",2707
fr,rhapsodie,train,i,2459
fr,rhapsodie,train,̃,2350
fr,rhapsodie,train,k,2316
fr,rhapsodie,train,d,2082
fr,rhapsodie,train,ɔ,2049
fr,rhapsodie,train,ə,1988
fr,rhapsodie,train,n,1980
fr,rhapsodie,train,y,1598
fr,rhapsodie,train,p,1568
fr,rhapsodie,train,ɑ,1441
fr,rhapsodie,train,m,1328
fr,rhapsodie,train,v,1135
fr,rhapsodie,train,.,1121
fr,rhapsodie,train,e,1037
fr,rhapsodie,train,',899
fr,rhapsodie,train,u,888
fr,rhapsodie,train,j,784
fr,rhapsodie,train,ʒ,692
fr,rhapsodie,train,f,591
fr,rhapsodie,train,b,547
fr,rhapsodie,train,z,541
fr,rhapsodie,train,w,509
fr,rhapsodie,train,o,384
fr,rhapsodie,train,œ,323
fr,rhapsodie,train,ɡ,321
fr,rhapsodie,train,ɥ,249
fr,rhapsodie,train,ʃ,217
fr,rhapsodie,train,-,164
fr,rhapsodie,train,~,112
fr,rhapsodie,train,…,112
fr,rhapsodie,train,̀,72
fr,rhapsodie,train,ts,60
fr,rhapsodie,train,?,54
fr,rhapsodie,train,̂,31
fr,rhapsodie,train,ù,30
fr,rhapsodie,train,ɲ,26
fr,rhapsodie,train,̈,7
fr,rhapsodie,train,tʃ,3
fr,rhapsodie,train,:,2
fr,rhapsodie,train,pf,2
fr,rhapsodie,train,́,2
fr,rhapsodie,train,ø,2
fr,rhapsodie,train,ä,2
fr,rhapsodie,train,!,1
fr,rhapsodie,train,â,1
fr,sequoia,dev,ɛ,4105
fr,sequoia,dev,s,3456
fr,sequoia,dev,ʀ,2876
fr,sequoia,dev,a,2529
fr,sequoia,dev,t,2485
fr,sequoia,dev,l,1973
fr,sequoia,dev,i,1858
fr,sequoia,dev,̃,1812
fr,sequoia,dev,d,1768
fr,sequoia,dev,ɔ,1673
fr,sequoia,dev,k,1412
fr,sequoia,dev,n,1345
fr,sequoia,dev,ə,1298
fr,sequoia,dev,e,1178
fr,sequoia,dev,p,1176
fr,sequoia,dev,ɑ,1061
fr,sequoia,dev,m,952
fr,sequoia,dev,y,865
fr,sequoia,dev,j,844
fr,sequoia,dev,v,552
fr,sequoia,dev,z,492
fr,sequoia,dev,',484
fr,sequoia,dev,f,478
fr,sequoia,dev,",",468
fr,sequoia,dev,b,388
fr,sequoia,dev,.,386
fr,sequoia,dev,u,366
fr,sequoia,dev,ʒ,351
fr,sequoia,dev,o,269
fr,sequoia,dev,ɡ,230
fr,sequoia,dev,œ,210
fr,sequoia,dev,w,198
fr,sequoia,dev,ʃ,163
fr,sequoia,dev,ɥ,154
fr,sequoia,dev,ts,146
fr,sequoia,dev,0,136
fr,sequoia,dev,1,125
fr,sequoia,dev,-,125
fr,sequoia,dev,2,84
fr,sequoia,dev,(,79
fr,sequoia,dev,),79
fr,sequoia,dev,9,64
fr,sequoia,dev,5,56
fr,sequoia,dev,"""",47
fr,sequoia,dev,4,40
fr,sequoia,dev,̀,40
fr,sequoia,dev,/,37
fr,sequoia,dev,3,32
fr,sequoia,dev,ɲ,31
fr,sequoia,dev,6,27
fr,sequoia,dev,7,26
fr,sequoia,dev,:,24
fr,sequoia,dev,8,23
fr,sequoia,dev,̂,21
fr,sequoia,dev,;,16
fr,sequoia,dev,%,12
fr,sequoia,dev,ù,6
fr,sequoia,dev,°,6
fr,sequoia,dev,[,6
fr,sequoia,dev,],6
fr,sequoia,dev,?,4
fr,sequoia,dev,é,3
fr,sequoia,dev,½,3
fr,sequoia,dev,dʒ,3
fr,sequoia,dev,!,2
fr,sequoia,dev,±,2
fr,sequoia,dev,pf,2
fr,sequoia,dev,ø,2
fr,sequoia,dev,bv,2
fr,sequoia,dev,^,2
fr,sequoia,dev,ä,2
fr,sequoia,dev,â,1
fr,sequoia,dev,̈,1
fr,sequoia,dev,+,1
fr,sequoia,dev,µ,1
fr,sequoia,dev,ß,1
fr,sequoia,dev,$,1
fr,sequoia,test,ɛ,3987
fr,sequoia,test,s,3508
fr,sequoia,test,ʀ,2928
fr,sequoia,test,a,2516
fr,sequoia,test,t,2364
fr,sequoia,test,l,1939
fr,sequoia,test,d,1828
fr,sequoia,test,i,1771
fr,sequoia,test,ɔ,1746
fr,sequoia,test,̃,1732
fr,sequoia,test,k,1458
fr,sequoia,test,n,1382
fr,sequoia,test,ə,1304
fr,sequoia,test,e,1199
fr,sequoia,test,p,1194
fr,sequoia,test,ɑ,1066
fr,sequoia,test,m,973
fr,sequoia,test,y,910
fr,sequoia,test,j,825
fr,sequoia,test,v,539
fr,sequoia,test,f,485
fr,sequoia,test,z,472
fr,sequoia,test,',469
fr,sequoia,test,",",453
fr,sequoia,test,b,386
fr,sequoia,test,u,385
fr,sequoia,test,ʒ,377
fr,sequoia,test,.,371
fr,sequoia,test,o,290
fr,sequoia,test,œ,236
fr,sequoia,test,ɡ,218
fr,sequoia,test,w,203
fr,sequoia,test,-,160
fr,sequoia,test,0,157
fr,sequoia,test,ʃ,154
fr,sequoia,test,ɥ,140
fr,sequoia,test,ts,115
fr,sequoia,test,1,105
fr,sequoia,test,2,100
fr,sequoia,test,9,70
fr,sequoia,test,(,67
fr,sequoia,test,),67
fr,sequoia,test,"""",58
fr,sequoia,test,5,55
fr,sequoia,test,̀,44
fr,sequoia,test,:,38
fr,sequoia,test,3,35
fr,sequoia,test,ɲ,32
fr,sequoia,test,8,31
fr,sequoia,test,4,30
fr,sequoia,test,6,28
fr,sequoia,test,%,25
fr,sequoia,test,7,23
fr,sequoia,test,̂,18
fr,sequoia,test,/,14
fr,sequoia,test,?,7
fr,sequoia,test,dʒ,7
fr,sequoia,test,ù,6
fr,sequoia,test,;,6
fr,sequoia,test,°,4
fr,sequoia,test,!,3
fr,sequoia,test,<,2
fr,sequoia,test,ø,2
fr,sequoia,test,tʃ,2
fr,sequoia,test,[,2
fr,sequoia,test,],2
fr,sequoia,test,^,2
fr,sequoia,test,́,1
fr,sequoia,test,ä,1
fr,sequoia,test,bv,1
fr,sequoia,test,+,1
fr,sequoia,test,̈,1
fr,sequoia,test,½,1
fr,sequoia,train,ɛ,20354
fr,sequoia,train,s,17682
fr,sequoia,train,ʀ,14199
fr,sequoia,train,a,12695
fr,sequoia,train,t,12105
fr,sequoia,train,l,9982
fr,sequoia,train,̃,9040
fr,sequoia,train,i,8989
fr,sequoia,train,d,8900
fr,sequoia,train,ɔ,8863
fr,sequoia,train,k,7249
fr,sequoia,train,n,7178
fr,sequoia,train,ə,6570
fr,sequoia,train,e,5979
fr,sequoia,train,p,5929
fr,sequoia,train,ɑ,5373
fr,sequoia,train,m,4777
fr,sequoia,train,y,4423
fr,sequoia,train,j,4421
fr,sequoia,train,v,2788
fr,sequoia,train,f,2465
fr,sequoia,train,",",2443
fr,sequoia,train,z,2332
fr,sequoia,train,',2317
fr,sequoia,train,u,2069
fr,sequoia,train,b,1919
fr,sequoia,train,.,1833
fr,sequoia,train,ʒ,1734
fr,sequoia,train,o,1310
fr,sequoia,train,œ,1139
fr,sequoia,train,ɡ,1121
fr,sequoia,train,w,991
fr,sequoia,train,ʃ,794
fr,sequoia,train,-,779
fr,sequoia,train,0,749
fr,sequoia,train,ɥ,709
fr,sequoia,train,ts,643
fr,sequoia,train,1,594
fr,sequoia,train,2,434
fr,sequoia,train,"""",392
fr,sequoia,train,9,360
fr,sequoia,train,(,304
fr,sequoia,train,),304
fr,sequoia,train,5,280
fr,sequoia,train,:,231
fr,sequoia,train,3,197
fr,sequoia,train,̀,189
fr,sequoia,train,ɲ,183
fr,sequoia,train,6,180
fr,sequoia,train,4,178
fr,sequoia,train,8,130
fr,sequoia,train,7,126
fr,sequoia,train,%,109
fr,sequoia,train,/,107
fr,sequoia,train,̂,105
fr,sequoia,train,ù,38
fr,sequoia,train,?,37
fr,sequoia,train,;,30
fr,sequoia,train,dʒ,23
fr,sequoia,train,!,19
fr,sequoia,train,[,19
fr,sequoia,train,],18
fr,sequoia,train,<,13
fr,sequoia,train,^,13
fr,sequoia,train,é,12
fr,sequoia,train,tʃ,8
fr,sequoia,train,°,7
fr,sequoia,train,â,7
fr,sequoia,train,ø,6
fr,sequoia,train,pf,6
fr,sequoia,train,bv,5
fr,sequoia,train,=,5
fr,sequoia,train,&,4
fr,sequoia,train,̈,3
fr,sequoia,train,+,3
fr,sequoia,train,́,3
fr,sequoia,train,±,2
fr,sequoia,train,©,1
fr,sequoia,train,½,1
fr,sequoia,train,ä,1
fr,sequoia,train,ß,1
fr,sequoia,train,ŋ,1
fr,sequoia,train,$,1
hi,hdtb,dev,ə,21801
hi,hdtb,dev,ː,21310
hi,hdtb,dev,a,13227
hi,hdtb,dev,i,12360
hi,hdtb,dev,k,10584
hi,hdtb,dev,n,10035
hi,hdtb,dev,e,9743
hi,hdtb,dev,r,9154
hi,hdtb,dev,s,5446
hi,hdtb,dev,t,4833
hi,hdtb,dev,m,4708
hi,hdtb,dev,ɦ,4596
hi,hdtb,dev,p,3889
hi,hdtb,dev,l,3652
hi,hdtb,dev,o,3641
hi,hdtb,dev,d,3579
hi,hdtb,dev,u,3301
hi,hdtb,dev,j,3209
hi,hdtb,dev,b,2953
hi,hdtb,dev,v,2718
hi,hdtb,dev,ʰ,2484
hi,hdtb,dev,d͡ʒ,2167
hi,hdtb,dev,̤,2016
hi,hdtb,dev,ɡ,1987
hi,hdtb,dev,।,1638
hi,hdtb,dev,æ,1609
hi,hdtb,dev,ʈ,1342
hi,hdtb,dev,ʃ,1152
hi,hdtb,dev,t͡ʃ,1137
hi,hdtb,dev,ɔ,892
hi,hdtb,dev,ʂ,731
hi,hdtb,dev,ɖ,495
hi,hdtb,dev,ŋ,488
hi,hdtb,dev,ɳ,404
hi,hdtb,dev,ɽ,380
hi,hdtb,dev,",",356
hi,hdtb,dev,०,264
hi,hdtb,dev,ɲ,199
hi,hdtb,dev,-,194
hi,hdtb,dev,̩,175
hi,hdtb,dev,२,161
hi,hdtb,dev,.,149
hi,hdtb,dev,१,143
hi,hdtb,dev,ã,112
hi,hdtb,dev,̥,93
hi,hdtb,dev,',90
hi,hdtb,dev,३,89
hi,hdtb,dev,४,79
hi,hdtb,dev,‍,74
hi,hdtb,dev,५,73
hi,hdtb,dev,0,68
hi,hdtb,dev,९,63
hi,hdtb,dev,६,57
hi,hdtb,dev,(,55
hi,hdtb,dev,),55
hi,hdtb,dev,८,55
hi,hdtb,dev,७,53
hi,hdtb,dev,1,38
hi,hdtb,dev,2,30
hi,hdtb,dev,ऑ,30
hi,hdtb,dev,ũ,26
hi,hdtb,dev,z,24
hi,hdtb,dev,5,19
hi,hdtb,dev,3,17
hi,hdtb,dev,6,17
hi,hdtb,dev,7,16
hi,hdtb,dev,4,14
hi,hdtb,dev,h,14
hi,hdtb,dev,ẽ,10
hi,hdtb,dev,q,9
hi,hdtb,dev,ts,9
hi,hdtb,dev,8,8
hi,hdtb,dev,9,8
hi,hdtb,dev,ॅ,8
hi,hdtb,dev,?,4
hi,hdtb,dev,̃,1
hi,hdtb,dev,f,1
hi,hdtb,dev,़,1
hi,hdtb,dev,/,1
hi,hdtb,dev,ɣ,1
hi,hdtb,test,ə,21884
hi,hdtb,test,ː,21576
hi,hdtb,test,a,13482
hi,hdtb,test,i,12217
hi,hdtb,test,k,10409
hi,hdtb,test,n,9964
hi,hdtb,test,e,9425
hi,hdtb,test,r,8894
hi,hdtb,test,s,5328
hi,hdtb,test,t,4793
hi,hdtb,test,m,4676
hi,hdtb,test,ɦ,4524
hi,hdtb,test,o,3757
hi,hdtb,test,p,3643
hi,hdtb,test,l,3628
hi,hdtb,test,d,3602
hi,hdtb,test,j,3249
hi,hdtb,test,u,3176
hi,hdtb,test,b,3045
hi,hdtb,test,v,2607
hi,hdtb,test,d͡ʒ,2412
hi,hdtb,test,ɡ,2272
hi,hdtb,test,ʰ,2228
